activity,alley_condition,bbl_hotel,bbl_multifamily_rental,bbl_restaurant,bbl_single_family_rental,bbl_storage,bbl_two_family_rental,communitygarden_area,communitygarden_id,dcrapermit_addition,dcrapermit_demolition,dcrapermit_excavation,dcrapermit_new_building,dcrapermit_raze,impervious_area,month,num_mixed_use,num_non_residential,num_residential,park,pct_mixed_use,pct_non_residential,pct_residential,pop_density,sidewalk_grates,ssl_cndtn_Average_comm,ssl_cndtn_Average_res,ssl_cndtn_Excellent_comm,ssl_cndtn_Excellent_res,ssl_cndtn_Fair_comm,ssl_cndtn_Fair_res,ssl_cndtn_Good_comm,ssl_cndtn_Good_res,ssl_cndtn_Poor_comm,ssl_cndtn_Poor_res,ssl_cndtn_VeryGood_comm,ssl_cndtn_VeryGood_res,tot_pop,well_activity,WARD
0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21004.7735845,5,1.0,1.0,54.0,1.0,0.017857142857099998,0.017857142857099998,0.964285714286,49966.1323375,5.0,0.0,0.48780487804899997,0.0,0.0,0.0,0.0,1.0,0.48780487804899997,0.0,0.0,0.0,0.0243902439024,475,0.0,1
1.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20573.8862633,5,0.0,0.0,45.0,0.0,0.0,0.0,1.0,57846.3687205,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.625,0.56,0.0,0.0,0.375,0.04,528,0.0,1
0.0,21.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18212.8877739,5,0.0,0.0,44.0,0.0,0.0,0.0,1.0,55487.774371800006,0.0,0.25,0.8235294117649999,0.0,0.0,0.0,0.0,0.5,0.14705882352900002,0.0,0.0294117647059,0.25,0.0,458,0.0,1
1.0,28.0,0.0,6.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26151.122452400003,5,0.0,1.0,55.0,0.0,0.0,0.017857142857099998,0.9821428571430001,55161.486093800006,7.0,0.777777777778,0.677419354839,0.0,0.0,0.0,0.0,0.111111111111,0.322580645161,0.0,0.0,0.111111111111,0.0,644,0.0,1
1.0,16.0,0.0,4.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13614.9324011,5,0.0,0.0,36.0,0.0,0.0,0.0,1.0,49890.2329205,0.0,0.8,0.9130434782610001,0.0,0.0,0.0,0.0,0.2,0.08695652173910001,0.0,0.0,0.0,0.0,308,0.0,1
0.0,14.0,0.0,2.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25451.306593200003,5,0.0,3.0,65.0,0.0,0.0,0.0441176470588,0.955882352941,45039.38181680001,0.0,0.4,0.8,0.0,0.0,0.1,0.0,0.5,0.2,0.0,0.0,0.0,0.0,537,2.0,1
1.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15002.329525799998,5,0.0,0.0,30.0,0.0,0.0,0.0,1.0,56990.67928049999,0.0,0.666666666667,0.7,0.0,0.0,0.166666666667,0.0,0.166666666667,0.3,0.0,0.0,0.0,0.0,330,0.0,1
0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13333.8489697,5,0.0,4.0,11.0,0.0,0.0,0.266666666667,0.733333333333,22358.9172708,3.0,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,116,0.0,2
1.0,21.0,1.0,1.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22628.4024067,5,3.0,7.0,35.0,0.0,0.06666666666669999,0.155555555556,0.777777777778,71549.3223282,12.0,0.0,0.2,0.166666666667,0.0,0.0,0.0,0.666666666667,0.6,0.0,0.0,0.166666666667,0.2,614,0.0,2
1.0,4.0,0.0,2.0,1.0,43.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18521.4614602,5,0.0,5.0,36.0,0.0,0.0,0.121951219512,0.8780487804880001,57063.5511611,6.0,0.0,0.148148148148,0.25,0.0,0.0,0.0,0.5,0.666666666667,0.0,0.0,0.25,0.185185185185,420,0.0,2
1.0,4.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12422.2469169,5,0.0,0.0,15.0,0.0,0.0,0.0,1.0,119932.58574000001,4.0,1.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.0,0.0,0.0,0.0909090909091,328,0.0,2
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,28364.602187599998,5,0.0,8.0,0.0,0.0,0.0,1.0,0.0,465.287860682,34.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,4,0.0,2
1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27972.424920499998,5,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.357142857143,0.0,0.14285714285700002,0.0,0.0,0.0,0.28571428571400004,0.0,0.0,0.0,0.214285714286,0.0,0,2.0,2
1.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9597.245414399998,5,0.0,0.0,39.0,0.0,0.0,0.0,1.0,25815.968807700003,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.0277777777778,0.0,0.305555555556,0.0,0.0,0.0,0.0555555555556,92,0.0,6
1.0,23.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17796.429167299997,5,0.0,0.0,92.0,0.0,0.0,0.0,1.0,26334.2519394,0.0,0.0,0.6593406593410001,0.0,0.0,0.0,0.0549450549451,0.0,0.252747252747,0.0,0.0,0.0,0.032967032967,219,0.0,5
0.0,5.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19286.2397535,5,0.0,1.0,95.0,0.0,0.0,0.0104166666667,0.989583333333,47687.354788599994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,0.0,6
1.0,22.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13429.427111,5,0.0,8.0,41.0,0.0,0.0,0.163265306122,0.8367346938779999,19975.419626299998,0.0,1.0,0.387096774194,0.0,0.0,0.0,0.0,0.0,0.5806451612899999,0.0,0.0,0.0,0.0322580645161,108,9.0,6
1.0,8.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14976.296283000001,5,1.0,0.0,26.0,0.0,0.037037037037,0.0,0.962962962963,11705.581601,18.0,0.0,0.458333333333,0.5,0.0,0.0,0.20833333333299997,0.0,0.25,0.0,0.0,0.5,0.08333333333330001,66,1.0,6
0.0,20.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10235.129874799999,5,1.0,4.0,32.0,0.0,0.027027027026999998,0.10810810810799999,0.8648648648649999,22366.1428542,0.0,0.9,0.44,0.1,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.08,90,0.0,6
0.0,12.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10918.4281213,5,1.0,1.0,31.0,0.0,0.030303030303,0.030303030303,0.9393939393940001,36447.263799,1.0,1.0,0.235294117647,0.0,0.0,0.0,0.0,0.0,0.7647058823530001,0.0,0.0,0.0,0.0,152,0.0,6
1.0,19.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13807.0941222,5,0.0,4.0,29.0,0.0,0.0,0.121212121212,0.878787878788,12480.4757231,3.0,1.0,0.28571428571400004,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.047619047619,65,0.0,2
1.0,19.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11190.593735600001,5,1.0,2.0,11.0,0.0,0.07142857142860001,0.14285714285700002,0.785714285714,26811.3278015,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,56,2.0,2
1.0,17.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16761.7575505,5,0.0,1.0,38.0,0.0,0.0,0.025641025641,0.974358974359,19655.083981599997,4.0,0.5,0.5,0.0,0.0,0.0,0.035714285714300006,0.5,0.428571428571,0.0,0.0,0.0,0.035714285714300006,126,2.0,2
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12849.5899361,5,0.0,3.0,17.0,0.0,0.0,0.15,0.85,28407.9313796,3.0,0.75,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.25,0.0,148,0.0,2
1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13656.1027472,5,0.0,3.0,1.0,0.0,0.0,0.75,0.25,98340.9559166,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,302,0.0,2
1.0,12.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16544.626907299997,5,0.0,2.0,28.0,0.0,0.0,0.06666666666669999,0.933333333333,25441.220576900003,0.0,0.5,0.29166666666700003,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.5,0.0416666666667,182,0.0,2
0.0,9.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17477.8629112,5,0.0,7.0,55.0,0.0,0.0,0.11290322580600001,0.887096774194,30907.3524118,2.0,0.5,0.224489795918,0.0,0.0,0.0,0.0204081632653,0.33333333333299997,0.673469387755,0.0,0.0,0.166666666667,0.0816326530612,222,0.0,2
0.0,7.0,0.0,5.0,0.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20749.2360387,5,0.0,6.0,62.0,0.0,0.0,0.0882352941176,0.911764705882,63168.459006,0.0,0.166666666667,0.520833333333,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.833333333333,0.104166666667,553,1.0,2
1.0,19.0,0.0,2.0,5.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10088.592323100002,5,0.0,9.0,15.0,0.0,0.0,0.375,0.625,92952.46903010001,13.0,0.5,0.125,0.0,0.0,0.0,0.0,0.25,0.625,0.0,0.0,0.25,0.25,330,0.0,2
0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16815.9540956,5,0.0,9.0,19.0,0.0,0.0,0.321428571429,0.678571428571,16006.807715,6.0,0.0,0.625,0.166666666667,0.0,0.0,0.0,0.666666666667,0.375,0.0,0.0,0.166666666667,0.0,73,0.0,2
1.0,14.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12229.3679677,5,0.0,9.0,25.0,0.0,0.0,0.264705882353,0.7352941176469999,15622.550633899999,0.0,0.0,0.318181818182,0.111111111111,0.0,0.0,0.0,0.222222222222,0.40909090909100004,0.0,0.0,0.666666666667,0.272727272727,75,0.0,2
1.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17957.9513193,5,2.0,26.0,25.0,0.0,0.0377358490566,0.490566037736,0.471698113208,8454.3134578,12.0,0.0416666666667,0.52380952381,0.08333333333330001,0.0,0.0,0.0,0.5,0.428571428571,0.0,0.0,0.375,0.047619047619,62,0.0,6
1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13434.6361887,5,0.0,3.0,32.0,0.0,0.0,0.0857142857143,0.914285714286,32001.453272799998,0.0,0.166666666667,0.214285714286,0.0,0.0,0.0,0.035714285714300006,0.666666666667,0.607142857143,0.0,0.0,0.166666666667,0.14285714285700002,171,0.0,6
0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14783.906956600002,5,0.0,2.0,13.0,0.0,0.0,0.133333333333,0.8666666666670001,12329.0071192,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.1,70,0.0,6
1.0,8.0,1.0,1.0,2.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22124.6640377,5,0.0,11.0,58.0,0.0,0.0,0.159420289855,0.8405797101450001,21128.3241314,12.0,0.272727272727,0.22641509434,0.0,0.0,0.0,0.0,0.363636363636,0.735849056604,0.0,0.0,0.363636363636,0.0377358490566,213,0.0,6
0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13948.0894972,5,0.0,2.0,36.0,0.0,0.0,0.052631578947400004,0.9473684210529999,24891.3017547,0.0,0.5,0.545454545455,0.0,0.0,0.0,0.0,0.0,0.393939393939,0.0,0.0,0.5,0.0606060606061,155,0.0,6
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9459.95564724,5,0.0,1.0,39.0,0.0,0.0,0.025,0.975,28921.506042799996,0.0,0.0,0.39473684210500004,0.0,0.0,0.0,0.0,0.0,0.578947368421,0.0,0.0,0.0,0.026315789473700002,122,0.0,6
1.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23928.229676900002,5,0.0,5.0,33.0,1.0,0.0,0.131578947368,0.868421052632,11098.397391299999,3.0,0.5,0.307692307692,0.0,0.0,0.0,0.0,0.5,0.653846153846,0.0,0.0,0.0,0.0384615384615,83,0.0,6
1.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19278.2642267,5,0.0,20.0,3.0,0.0,0.0,0.8695652173909999,0.130434782609,4973.18778979,13.0,0.0588235294118,0.0,0.117647058824,0.0,0.0,0.0,0.294117647059,0.0,0.0,0.0,0.529411764706,0.0,38,0.0,6
0.0,14.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19621.876335599998,5,0.0,0.0,77.0,0.0,0.0,0.0,1.0,29264.103133700002,0.0,0.0,0.6527777777780001,0.0,0.0,0.0,0.0,0.0,0.305555555556,0.0,0.0,0.0,0.0416666666667,264,0.0,6
0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6843.89934045,5,0.0,0.0,30.0,0.0,0.0,0.0,1.0,19341.559838099998,0.0,0.0,0.8666666666670001,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,50,0.0,6
0.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15117.807488100001,5,0.0,1.0,46.0,0.0,0.0,0.0212765957447,0.978723404255,27123.3271843,0.0,0.75,0.914285714286,0.0,0.0,0.0,0.0,0.25,0.0857142857143,0.0,0.0,0.0,0.0,195,0.0,6
0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5965.48751768,5,0.0,0.0,18.0,0.0,0.0,0.0,1.0,11548.9899086,0.0,0.0,0.5,0.0,0.0,0.0,0.0555555555556,0.0,0.444444444444,0.0,0.0,0.0,0.0,31,0.0,8
0.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19235.7616504,5,0.0,1.0,65.0,0.0,0.0,0.0151515151515,0.9848484848479999,27868.187121099996,0.0,0.0,0.372881355932,0.0,0.0,0.0,0.0,1.0,0.5762711864410001,0.0,0.0,0.0,0.050847457627099996,195,0.0,6
0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10828.009849299999,5,0.0,0.0,41.0,0.0,0.0,0.0,1.0,20631.4045348,3.0,0.0,0.48780487804899997,0.0,0.0,0.0,0.0,0.0,0.463414634146,0.0,0.0,0.0,0.0487804878049,93,0.0,6
0.0,15.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15770.1872762,5,0.0,0.0,49.0,0.0,0.0,0.0,1.0,34599.3049632,2.0,0.75,0.674418604651,0.0,0.0,0.0,0.0,0.0,0.325581395349,0.0,0.0,0.25,0.0,252,0.0,7
0.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14364.611503,5,0.0,0.0,56.0,0.0,0.0,0.0,1.0,21474.979957099997,0.0,0.0,0.696428571429,0.0,0.0,0.0,0.017857142857099998,0.0,0.28571428571400004,0.0,0.0,0.0,0.0,153,0.0,6
0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10073.0958684,5,0.0,3.0,36.0,0.0,0.0,0.0769230769231,0.923076923077,19904.213427400002,0.0,0.0,0.575757575758,0.0,0.0,0.0,0.0,1.0,0.363636363636,0.0,0.0,0.0,0.0606060606061,81,0.0,6
0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,790.7193894999999,26.0,0.0,0.0,0.0,0.0,0.0,12429.5385355,5,0.0,5.0,36.0,0.0,0.0,0.121951219512,0.8780487804880001,15525.070778100002,0.0,0.25,0.7647058823530001,0.25,0.0,0.0,0.0,0.25,0.14705882352900002,0.0,0.0,0.25,0.0882352941176,85,0.0,6
1.0,11.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11991.70098,5,1.0,5.0,25.0,0.0,0.0322580645161,0.16129032258099998,0.8064516129029999,13082.7343833,1.0,0.0,0.65,0.0,0.0,0.0,0.0,0.75,0.35,0.0,0.0,0.25,0.0,62,1.0,6
0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15530.808313100002,5,0.0,8.0,56.0,0.0,0.0,0.125,0.875,15100.346025100001,0.0,0.6,0.574468085106,0.0,0.0,0.0,0.0425531914894,0.3,0.36170212766000004,0.0,0.0,0.1,0.0212765957447,92,0.0,6
0.0,4.0,0.0,0.0,4.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25838.686102300002,5,0.0,16.0,33.0,0.0,0.0,0.326530612245,0.673469387755,39088.977963699996,5.0,0.888888888889,0.655172413793,0.0,0.0,0.0,0.0,0.111111111111,0.344827586207,0.0,0.0,0.0,0.0,443,0.0,6
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9315.69473941,5,0.0,0.0,23.0,0.0,0.0,0.0,1.0,9345.85609748,0.0,0.0,0.8695652173909999,0.0,0.0,0.0,0.0,0.0,0.130434782609,0.0,0.0,0.0,0.0,51,0.0,7
0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33954.6374253,5,0.0,1.0,62.0,0.0,0.0,0.015873015873,0.984126984127,10607.2612854,0.0,0.0,0.8571428571430001,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,1.0,0.0,0.0,0.0,191,5.0,7
0.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62286.0114872,5,0.0,21.0,44.0,0.0,0.0,0.32307692307700003,0.676923076923,2453.42701349,0.0,0.833333333333,0.535714285714,0.0,0.0,0.0,0.0,0.166666666667,0.46428571428599996,0.0,0.0,0.0,0.0,225,8.0,7
0.0,24.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12133.7451308,5,0.0,0.0,53.0,0.0,0.0,0.0,1.0,15936.2049687,0.0,0.0,0.5094339622640001,0.0,0.0,0.0,0.339622641509,0.0,0.150943396226,0.0,0.0,0.0,0.0,122,0.0,7
0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35297.1270948,5,0.0,0.0,57.0,0.0,0.0,0.0,1.0,28097.8457425,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.25,586,0.0,8
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14548.015062299999,5,0.0,0.0,39.0,0.0,0.0,0.0,1.0,36141.7900528,7.0,1.0,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,284,0.0,8
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37084.461375,5,0.0,0.0,145.0,0.0,0.0,0.0,1.0,35402.8939959,0.0,0.08333333333330001,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,0.0,8
0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11813.260488,5,0.0,0.0,58.0,0.0,0.0,0.0,1.0,19646.111097599998,0.0,0.0,0.672413793103,0.0,0.0,0.0,0.0344827586207,0.0,0.258620689655,0.0,0.0172413793103,0.0,0.0172413793103,143,2.0,8
1.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14373.3097762,5,0.0,0.0,57.0,0.0,0.0,0.0,1.0,22936.124817,0.0,0.666666666667,0.611111111111,0.0,0.0,0.33333333333299997,0.296296296296,0.0,0.09259259259260001,0.0,0.0,0.0,0.0,158,0.0,8
0.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10732.305158399999,5,0.0,2.0,20.0,1.0,0.0,0.0909090909091,0.909090909091,22491.550539300002,0.0,1.0,0.833333333333,0.0,0.0,0.0,0.111111111111,0.0,0.0555555555556,0.0,0.0,0.0,0.0,119,1.0,8
1.0,7.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10229.846389100001,5,0.0,0.0,42.0,0.0,0.0,0.0,1.0,34235.0750708,0.0,0.0,0.324324324324,0.0,0.0,0.0,0.0,1.0,0.675675675676,0.0,0.0,0.0,0.0,146,0.0,6
0.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13204.6827845,5,0.0,4.0,51.0,0.0,0.0,0.07272727272730001,0.927272727273,17188.1268861,0.0,0.0,0.46511627906999997,0.0,0.0,0.0,0.0,0.2,0.511627906977,0.0,0.0,0.8,0.023255813953499998,101,0.0,6
0.0,26.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14332.4792192,5,0.0,2.0,43.0,0.0,0.0,0.044444444444399996,0.955555555556,37423.487296499996,0.0,0.0,0.361111111111,0.0,0.0,0.0,0.0277777777778,0.75,0.583333333333,0.0,0.0,0.25,0.0277777777778,230,1.0,6
0.0,7.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11898.6795177,5,1.0,7.0,40.0,0.0,0.020833333333299998,0.145833333333,0.833333333333,17580.2438152,0.0,0.111111111111,0.675675675676,0.0,0.0,0.0,0.0,0.111111111111,0.297297297297,0.0,0.0,0.777777777778,0.027027027026999998,90,0.0,6
0.0,17.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13709.578505000001,5,0.0,0.0,62.0,0.0,0.0,0.0,1.0,26996.5069158,1.0,0.0,0.48275862069,0.0,0.0,0.0,0.0,1.0,0.465517241379,0.0,0.0,0.0,0.051724137931,168,0.0,6
0.0,46.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18971.0036096,5,1.0,0.0,66.0,0.0,0.014925373134299999,0.0,0.985074626866,23190.199367700003,0.0,1.0,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.0,168,0.0,6
0.0,25.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17045.3824518,5,0.0,16.0,34.0,0.0,0.0,0.32,0.68,13391.0024473,3.0,0.272727272727,0.8,0.181818181818,0.0,0.0,0.0,0.0909090909091,0.171428571429,0.0,0.0,0.45454545454499995,0.0285714285714,75,1.0,6
1.0,18.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16931.3323267,5,0.0,5.0,46.0,0.0,0.0,0.0980392156863,0.9019607843140001,33139.6551995,0.0,0.25,0.714285714286,0.0,0.0,0.0,0.0,0.625,0.28571428571400004,0.0,0.0,0.125,0.0,248,0.0,6
0.0,13.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16934.6372848,5,0.0,0.0,69.0,0.0,0.0,0.0,1.0,21992.3760034,0.0,0.0,0.686567164179,0.0,0.0,0.0,0.0,0.0,0.268656716418,0.0,0.0,0.0,0.044776119403,185,0.0,6
1.0,18.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13975.7999114,5,0.0,2.0,51.0,0.0,0.0,0.0377358490566,0.962264150943,21815.124863900004,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0625,143,1.0,6
1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14558.2079542,5,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6
0.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8412.66373229,5,0.0,1.0,32.0,0.0,0.0,0.030303030303,0.9696969696969999,26201.7407253,0.0,1.0,0.709677419355,0.0,0.0,0.0,0.0,0.0,0.258064516129,0.0,0.0,0.0,0.0322580645161,96,0.0,6
0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24192.7345512,5,0.0,1.0,29.0,0.0,0.0,0.0333333333333,0.9666666666670001,11863.816716500001,1.0,1.0,0.615384615385,0.0,0.0,0.0,0.0384615384615,0.0,0.307692307692,0.0,0.0,0.0,0.0384615384615,138,0.0,6
